student_id,course_id,grade_letter
eb6bba2300d0,SCI_1,D
eb6bba2300d0,LANG_2,A
eb6bba2300d0,ENG_1,A
eb6bba2300d0,ENG_2,B
eb6bba2300d0,ART_1,A
eb6bba2300d0,MTH_1,C
eb761fea61f5,LANG_1,A
eb761fea61f5,ART_1,A
eb761fea61f5,SCI_1,B
eb761fea61f5,SOC_1,A
eb761fea61f5,SOC_2,C
eb761fea61f5,SOC_3,C
eb761fea61f5,LANG_2,B
eb8226129560,ART_1,B
eb8226129560,ENG_1,C
eb8226129560,ENG_2,B
eb8226129560,ART_2,A
eb8226129560,ENG_3,B
eb8226129560,LANG_1,B
eb839d42fb78,ART_1,D
eb839d42fb78,SCI_1,D
eb839d42fb78,LANG_1,C
eb839d42fb78,ENG_1,A
eb839d42fb78,LANG_2,A
eb852fdaa838,ART_1,C
eb852fdaa838,ART_2,C
eb852fdaa838,ART_3,D
eb852fdaa838,ENG_1,A
eb852fdaa838,LANG_1,C
eb852fdaa838,ART_4,A
eb88901129af,ART_1,A
eb88901129af,SCI_1,B
eb88901129af,LANG_1,A
eb88901129af,ENG_1,A
eb88901129af,SCI_2,B
eb88901129af,ART_2,C
eb9310997dff,SCI_1,A
eb9310997dff,SCI_2,A
eb9310997dff,ENG_1,B
eb9310997dff,MTH_1,B
eb9824128c11,LANG_1,B
eb9824128c11,SCI_1,B
eb9824128c11,SCI_2,C
eb9824128c11,ENG_1,B
eb9824128c11,ART_1,B
eb9824128c11,LANG_2,B
eb99afd0c0d4,MTH_1,C
eb99afd0c0d4,LANG_1,C
eb99afd0c0d4,SCI_1,C
eb99afd0c0d4,SCI_2,C
eb99afd0c0d4,MTH_2,B
eb99afd0c0d4,LANG_2,F
eb99afd0c0d4,ART_1,B
ebb52e103ffc,ART_1,C
ebb52e103ffc,LANG_1,A
ebb52e103ffc,MTH_1,A
ebb52e103ffc,LANG_2,C
ebb52e103ffc,ENG_1,A
ebc12991778a,MTH_1,A
ebc12991778a,MTH_2,A
ebc12991778a,SOC_1,A
ebc12991778a,MTH_3,A
ebc12991778a,ART_1,A
ebc12991778a,SOC_2,C
ebc12991778a,MTH_4,F
ebcbd7b7f750,SCI_1,A
ebcbd7b7f750,LANG_1,C
ebcbd7b7f750,LANG_2,A
ebcbd7b7f750,ENG_1,F
ebcbd7b7f750,LANG_3,C
ebcbd7b7f750,SCI_2,B
ebcbd7b7f750,LANG_4,C
ebcd70e9ebd8,SCI_1,F
ebcd70e9ebd8,LANG_1,B
ebcd70e9ebd8,SCI_2,A
ebcd70e9ebd8,ENG_1,D
ebcd70e9ebd8,ART_1,B
ebcd70e9ebd8,MTH_1,F
ebcd70e9ebd8,MTH_2,C
ebcfa9c251ae,LANG_1,B
ebcfa9c251ae,SOC_1,C
ebcfa9c251ae,SOC_2,A
ebcfa9c251ae,ART_1,A
ebcfa9c251ae,SOC_3,A
ebd2cb283c31,SOC_1,A
ebd2cb283c31,ENG_1,C
ebd2cb283c31,SOC_2,A
ebd2cb283c31,ART_1,A
ebd2cb283c31,SCI_1,B
ebd2cb283c31,LANG_1,A
ebd2cb283c31,MTH_1,C
ebd9f7a27055,MTH_1,B
ebd9f7a27055,MTH_2,C
ebd9f7a27055,ART_1,B
ebd9f7a27055,MTH_3,B
ebd9f7a27055,LANG_1,C
ebd9f7a27055,ENG_1,F
ebd9f7a27055,ENG_2,B
ebdfb1c88f23,ART_1,C
ebdfb1c88f23,SCI_1,C
ebdfb1c88f23,MTH_1,B
ebdfb1c88f23,MTH_2,A
ebdfb1c88f23,LANG_1,B
ebdfb1c88f23,MTH_3,A
ebdfb1c88f23,ENG_1,A
ebe2e7669185,ART_1,A
ebe2e7669185,ART_2,C
ebe2e7669185,LANG_1,C
ebe2e7669185,SOC_1,C
ebe2e7669185,MTH_1,B
ebe7743eda95,SOC_1,B
ebe7743eda95,SCI_1,B
ebe7743eda95,LANG_1,B
ebe7743eda95,SOC_2,C
ebe7743eda95,LANG_2,D
ebe7743eda95,MTH_1,B
ebeaeabdeae2,ART_1,B
ebeaeabdeae2,ART_2,B
ebeaeabdeae2,ENG_1,D
ebeaeabdeae2,SOC_1,A
ebeaeabdeae2,SCI_1,B
ebeaeabdeae2,MTH_1,B
ebeaeabdeae2,LANG_1,C
ebebb0ba1f86,SOC_1,D
ebebb0ba1f86,MTH_1,C
ebebb0ba1f86,ART_1,A
ebebb0ba1f86,SOC_2,C
ebebb0ba1f86,SOC_3,F
ebebb0ba1f86,LANG_1,D
ebfb088082c7,LANG_1,B
ebfb088082c7,LANG_2,C
ebfb088082c7,SCI_1,A
ebfb088082c7,SOC_1,B
ebfb088082c7,ENG_1,B
ebfb088082c7,ENG_2,B
ebfb088082c7,MTH_1,A
ebfb08fbfe7c,ENG_1,A
ebfb08fbfe7c,SOC_1,B
ebfb08fbfe7c,SCI_1,C
ebfb08fbfe7c,LANG_1,C
ebfb08fbfe7c,SCI_2,B
ebfb08fbfe7c,ENG_2,A
ec06e1962ecc,SCI_1,A
ec06e1962ecc,ENG_1,A
ec06e1962ecc,ART_1,C
ec06e1962ecc,ART_2,B
ec06e1962ecc,ART_3,B
ec09550c11df,ART_1,F
ec09550c11df,LANG_1,B
ec09550c11df,SCI_1,C
ec09550c11df,SCI_2,F
ec09550c11df,ENG_1,D
ec09550c11df,SOC_1,B
ec1423e01ea3,ART_1,B
ec1423e01ea3,ART_2,B
ec1423e01ea3,SOC_1,B
ec1423e01ea3,ENG_1,A
ec1423e01ea3,LANG_1,C
ec1423e01ea3,MTH_1,A
ec1423e01ea3,ART_3,B
ec156a8a7c93,LANG_1,A
ec156a8a7c93,ENG_1,C
ec156a8a7c93,SCI_1,D
ec156a8a7c93,MTH_1,B
ec156a8a7c93,LANG_2,C
ec156a8a7c93,ART_1,B
ec24325cbf9b,ENG_1,A
ec24325cbf9b,ENG_2,B
ec24325cbf9b,LANG_1,B
ec24325cbf9b,LANG_2,A
ec24325cbf9b,SCI_1,B
ec24325cbf9b,SOC_1,D
ec24325cbf9b,ENG_3,A
ec2b77aa376e,ENG_1,B
ec2b77aa376e,SCI_1,A
ec2b77aa376e,ENG_2,B
ec2b77aa376e,MTH_1,B
ec2b77aa376e,MTH_2,B
ec2b77aa376e,MTH_3,A
ec30a0a0ffcc,SCI_1,B
ec30a0a0ffcc,SCI_2,B
ec30a0a0ffcc,MTH_1,C
ec30a0a0ffcc,MTH_2,A
ec30a0a0ffcc,ART_1,D
ec30a0a0ffcc,MTH_3,B
ec30a0a0ffcc,LANG_1,B
ec3c660afa4e,LANG_1,A
ec3c660afa4e,SCI_1,C
ec3c660afa4e,LANG_2,A
ec3c660afa4e,ART_1,A
ec3c660afa4e,SCI_2,C
ec3c660afa4e,ENG_1,B
ec47123e9a76,MTH_1,B
ec47123e9a76,MTH_2,C
ec47123e9a76,ART_1,C
ec47123e9a76,SOC_1,B
ec47123e9a76,LANG_1,F
ec47123e9a76,MTH_3,A
ec47123e9a76,SCI_1,B
ec4e1a40868f,ENG_1,F
ec4e1a40868f,ENG_2,F
ec4e1a40868f,SCI_1,B
ec4e1a40868f,SOC_1,C
ec4e1a40868f,ENG_3,B
ec51bfe860b3,LANG_1,D
ec51bfe860b3,SCI_1,B
ec51bfe860b3,MTH_1,A
ec51bfe860b3,ENG_1,A
ec51bfe860b3,SOC_1,A
ec51bfe860b3,SOC_2,B
ec51bfe860b3,SCI_2,A
ec574abd7d7b,ART_1,C
ec574abd7d7b,ENG_1,C
ec574abd7d7b,SCI_1,B
ec574abd7d7b,MTH_1,B
ec63fa096191,MTH_1,A
ec63fa096191,SOC_1,A
ec63fa096191,SOC_2,A
ec63fa096191,SCI_1,D
ec63fa096191,ENG_1,B
ec63fa096191,ART_1,A
ec63fa096191,SOC_3,F
ec65edde75a3,ENG_1,C
ec65edde75a3,ART_1,C
ec65edde75a3,ART_2,A
ec65edde75a3,MTH_1,C
ec65edde75a3,SOC_1,C
ec65edde75a3,MTH_2,B
ec690072d872,ART_1,A
ec690072d872,ART_2,A
ec690072d872,SOC_1,B
ec690072d872,ENG_1,B
ec690072d872,LANG_1,C
ec690072d872,MTH_1,A
ec7c1166b600,SCI_1,C
ec7c1166b600,LANG_1,B
ec7c1166b600,MTH_1,F
ec7c1166b600,LANG_2,A
ec7c1166b600,MTH_2,A
ec7c1166b600,ART_1,C
ec7c1166b600,SOC_1,C
ec92219ee2d2,SCI_1,A
ec92219ee2d2,ART_1,D
ec92219ee2d2,LANG_1,B
ec92219ee2d2,ENG_1,A
ec92219ee2d2,ART_2,A
ec9392dc71d8,SOC_1,A
ec9392dc71d8,MTH_1,A
ec9392dc71d8,LANG_1,B
ec9392dc71d8,ART_1,C
ec9392dc71d8,MTH_2,B
ec9392dc71d8,ENG_1,C
ec9392dc71d8,ART_2,C
ec9b27eafbb7,LANG_1,C
ec9b27eafbb7,MTH_1,A
ec9b27eafbb7,SOC_1,A
ec9b27eafbb7,SOC_2,A
ec9b27eafbb7,ART_1,B
ec9b27eafbb7,ART_2,A
eca3c9e3f863,SCI_1,B
eca3c9e3f863,ENG_1,D
eca3c9e3f863,SCI_2,F
eca3c9e3f863,ART_1,C
eca3c9e3f863,LANG_1,A
eca3c9e3f863,MTH_1,B
eca3c9e3f863,SOC_1,A
eca74d96f4ac,SOC_1,F
eca74d96f4ac,ENG_1,C
eca74d96f4ac,ART_1,C
eca9303158fd,ENG_1,A
eca9303158fd,ENG_2,D
eca9303158fd,MTH_1,B
eca9303158fd,MTH_2,B
eca9303158fd,LANG_1,A
eca9303158fd,ENG_3,B
eca9303158fd,SOC_1,A
ecbcbd50f1c2,MTH_1,B
ecbcbd50f1c2,SCI_1,B
ecbcbd50f1c2,LANG_1,D
ecbcbd50f1c2,SOC_1,A
ecbcbd50f1c2,ENG_1,A
ecbcbd50f1c2,SOC_2,A
ecc0b1c32101,ENG_1,A
ecc0b1c32101,SCI_1,B
ecc0b1c32101,SCI_2,B
ecc0b1c32101,ART_1,A
ecc0b1c32101,SCI_3,A
ecc391d79d72,SCI_1,D
ecc391d79d72,SOC_1,A
ecc391d79d72,LANG_1,F
ecc391d79d72,ART_1,F
ecc391d79d72,SOC_2,F
ecc391d79d72,MTH_1,C
ecc391d79d72,MTH_2,B
eccb8b34f2cd,ENG_1,F
eccb8b34f2cd,ENG_2,B
eccb8b34f2cd,SOC_1,C
eccb8b34f2cd,ART_1,C
eccb8b34f2cd,SOC_2,D
eccef0020922,SCI_1,A
eccef0020922,SCI_2,A
eccef0020922,ENG_1,B
ecd19d440f9e,SCI_1,A
ecd19d440f9e,ART_1,C
ecd19d440f9e,SOC_1,B
ecd19d440f9e,ART_2,B
ecd19d440f9e,MTH_1,B
ecd19d440f9e,LANG_1,B
ecd19d440f9e,MTH_2,A
ecdcb60d8c82,ART_1,B
ecdcb60d8c82,SCI_1,A
ecdcb60d8c82,LANG_1,A
ecdcb60d8c82,SOC_1,B
ecdd06bf4bcf,LANG_1,B
ecdd06bf4bcf,SOC_1,A
ecdd06bf4bcf,LANG_2,A
ecdd06bf4bcf,LANG_3,C
ecdd06bf4bcf,SOC_2,A
ecdd06bf4bcf,SCI_1,A
ecdfb1cfdb5c,ENG_1,B
ecdfb1cfdb5c,SOC_1,C
ecdfb1cfdb5c,ENG_2,A
ecdfb1cfdb5c,ENG_3,A
ecdfb1cfdb5c,MTH_1,C
ecdfb1cfdb5c,LANG_1,B
ecdfb1cfdb5c,MTH_2,A
ecdff3a1c7ae,LANG_1,A
ecdff3a1c7ae,SOC_1,A
ecdff3a1c7ae,SCI_1,A
ecdff3a1c7ae,SOC_2,B
ecdff3a1c7ae,SCI_2,B
ecdff3a1c7ae,SOC_3,D
ecef2687ad63,ART_1,C
ecef2687ad63,SCI_1,A
ecef2687ad63,ENG_1,B
ecef2687ad63,ART_2,F
ecef2687ad63,ENG_2,B
ecef2687ad63,ART_3,C
ecf4cc2863a5,ART_1,C
ecf4cc2863a5,ENG_1,A
ecf4cc2863a5,LANG_1,D
ecf4cc2863a5,ART_2,A
ecf4cc2863a5,LANG_2,B
ecf4cc2863a5,MTH_1,B
ecfb15ec157a,ART_1,B
ecfb15ec157a,SCI_1,A
ecfb15ec157a,SOC_1,B
ecfb15ec157a,SOC_2,B
ecfb15ec157a,MTH_1,B
ed0746220f99,ENG_1,F
ed0746220f99,ENG_2,D
ed0746220f99,SCI_1,F
ed0746220f99,LANG_1,B
ed0746220f99,MTH_1,C
ed0746220f99,MTH_2,B
ed07c034eee3,SCI_1,A
ed07c034eee3,SCI_2,A
ed07c034eee3,ENG_1,C
ed07c034eee3,SOC_1,C
ed07c034eee3,LANG_1,B
ed07c034eee3,SCI_3,F
ed07c034eee3,ART_1,C
ed275d0fc303,ENG_1,B
ed275d0fc303,ENG_2,D
ed275d0fc303,ENG_3,A
ed275d0fc303,MTH_1,B
ed275d0fc303,MTH_2,C
ed2b119f171e,SOC_1,B
ed2b119f171e,ART_1,B
ed2b119f171e,LANG_1,A
ed2b119f171e,SOC_2,B
ed2b119f171e,SOC_3,A
ed2b119f171e,ART_2,B
ed2b119f171e,MTH_1,D
ed35a1d2f72f,MTH_1,C
ed35a1d2f72f,MTH_2,C
ed35a1d2f72f,SCI_1,B
ed35a1d2f72f,LANG_1,B
ed35a1d2f72f,ENG_1,A
ed35a1d2f72f,SOC_1,A
ed35a1d2f72f,LANG_2,F
ed3629c1321d,ART_1,B
ed3629c1321d,ENG_1,C
ed3629c1321d,SOC_1,C
ed3629c1321d,SCI_1,B
ed3629c1321d,LANG_1,F
ed3629c1321d,MTH_1,D
ed38cc34a3f0,LANG_1,C
ed38cc34a3f0,ENG_1,C
ed38cc34a3f0,SCI_1,B
ed38cc34a3f0,ART_1,A
ed38cc34a3f0,ENG_2,A
ed38cc34a3f0,LANG_2,B
ed38cc34a3f0,ART_2,F
ed4a66d7492d,SCI_1,B
ed4a66d7492d,SOC_1,B
ed4a66d7492d,ART_1,C
ed4a66d7492d,MTH_1,F
ed4a66d7492d,SOC_2,A
ed4a66d7492d,SCI_2,A
ed4d9e5b1778,SOC_1,C
ed4d9e5b1778,SCI_1,A
ed4d9e5b1778,LANG_1,A
ed4d9e5b1778,ENG_1,A
ed4d9e5b1778,ENG_2,A
ed4d9e5b1778,MTH_1,B
ed54a03872a3,SOC_1,F
ed54a03872a3,SCI_1,B
ed54a03872a3,ART_1,B
ed54a03872a3,ENG_1,B
ed54a03872a3,MTH_1,A
ed55c4224470,SCI_1,B
ed55c4224470,ENG_1,A
ed55c4224470,MTH_1,A
ed55c4224470,ART_1,D
ed55c4224470,SOC_1,A
ed55c4224470,ART_2,A
ed5b1f3a8bf0,MTH_1,B
ed5b1f3a8bf0,SOC_1,B
ed5b1f3a8bf0,LANG_1,C
ed5b1f3a8bf0,ENG_1,B
ed5b1f3a8bf0,ENG_2,F
ed5b1f3a8bf0,ART_1,B
ed6f7b7ff5e2,SOC_1,C
ed6f7b7ff5e2,LANG_1,B
ed6f7b7ff5e2,SOC_2,B
ed6f7b7ff5e2,ART_1,A
ed6f7b7ff5e2,MTH_1,A
ed6f7b7ff5e2,ART_2,B
ed736cf1654c,SOC_1,A
ed736cf1654c,LANG_1,D
ed736cf1654c,MTH_1,A
ed736cf1654c,ENG_1,C
ed736cf1654c,SCI_1,C
ed736cf1654c,SOC_2,D
ed8165cb8224,SOC_1,C
ed8165cb8224,ENG_1,B
ed8165cb8224,LANG_1,B
ed8165cb8224,ENG_2,A
ed8165cb8224,ART_1,A
ed8165cb8224,SCI_1,C
ed877b281eda,LANG_1,A
ed877b281eda,ENG_1,F
ed877b281eda,SOC_1,F
ed877b281eda,LANG_2,D
ed877b281eda,ART_1,B
ed877b281eda,MTH_1,F
ed877b281eda,MTH_2,B
ed8b79cff507,SOC_1,B
ed8b79cff507,ENG_1,C
ed8b79cff507,ART_1,B
ed8b79cff507,SOC_2,B
ed8b79cff507,MTH_1,C
eda7bed065f9,LANG_1,A
eda7bed065f9,MTH_1,B
eda7bed065f9,LANG_2,B
eda7bed065f9,SOC_1,B
eda7bed065f9,MTH_2,A
eda7bed065f9,ART_1,B
eda7bed065f9,MTH_3,A
edc5f2fb3da1,MTH_1,B
edc5f2fb3da1,MTH_2,A
edc5f2fb3da1,SCI_1,A
edc5f2fb3da1,MTH_3,C
edc5f2fb3da1,LANG_1,A
edc758cfe6d7,SOC_1,C
edc758cfe6d7,SOC_2,B
edc758cfe6d7,SOC_3,B
edc758cfe6d7,ENG_1,A
edc758cfe6d7,MTH_1,A
edc758cfe6d7,ART_1,F
edc758cfe6d7,SOC_4,F
edcc936aab38,SCI_1,B
edcc936aab38,ENG_1,F
edcc936aab38,MTH_1,C
edcc936aab38,MTH_2,B
edcc936aab38,SCI_2,D
edcde686f458,SCI_1,B
edcde686f458,LANG_1,C
edcde686f458,SCI_2,C
edcde686f458,ART_1,B
edcde686f458,LANG_2,C
edcde686f458,SOC_1,D
edf7fc53d88e,SCI_1,B
edf7fc53d88e,ART_1,B
edf7fc53d88e,SOC_1,A
edf7fc53d88e,SOC_2,A
edf7fc53d88e,ENG_1,B
edf7fc53d88e,ART_2,B
edf7fc53d88e,SCI_2,C
edf93cf4c179,SCI_1,D
edf93cf4c179,ART_1,B
edf93cf4c179,SOC_1,B
edf93cf4c179,LANG_1,B
edf93cf4c179,ART_2,D
edf93cf4c179,SOC_2,D
edff228e2c2e,MTH_1,D
edff228e2c2e,SCI_1,B
edff228e2c2e,ART_1,C
edff228e2c2e,ENG_1,C
edff228e2c2e,MTH_2,C
edff24d49c8b,MTH_1,B
edff24d49c8b,MTH_2,B
edff24d49c8b,LANG_1,B
edff24d49c8b,SOC_1,A
edff24d49c8b,SCI_1,B
ee07743e3d0c,ART_1,D
ee07743e3d0c,SCI_1,A
ee07743e3d0c,SOC_1,F
ee07743e3d0c,MTH_1,D
ee07743e3d0c,ENG_1,B
ee09141381dd,SCI_1,B
ee09141381dd,SCI_2,A
ee09141381dd,LANG_1,C
ee09141381dd,ART_1,C
ee09141381dd,LANG_2,C
ee09141381dd,LANG_3,A
ee09141381dd,SCI_3,B
ee0b5d294813,SOC_1,B
ee0b5d294813,ENG_1,B
ee0b5d294813,SCI_1,C
ee0b5d294813,ART_1,A
ee0b5d294813,SCI_2,B
ee0b5d294813,ART_2,C
ee12cc4f84b1,LANG_1,C
ee12cc4f84b1,SOC_1,B
ee12cc4f84b1,ENG_1,A
ee12cc4f84b1,SOC_2,A
ee12cc4f84b1,ART_1,D
ee12cc4f84b1,MTH_1,B
ee213730450f,LANG_1,F
ee213730450f,SCI_1,D
ee213730450f,MTH_1,B
ee213730450f,ENG_1,D
ee213730450f,ART_1,A
ee213730450f,SCI_2,B
ee213730450f,ART_2,C
ee24a32c2ecc,SCI_1,A
ee24a32c2ecc,SCI_2,B
ee24a32c2ecc,ART_1,C
ee24a32c2ecc,SOC_1,A
ee24a32c2ecc,ENG_1,F
ee24a32c2ecc,MTH_1,B
ee2cebb72e69,SOC_1,A
ee2cebb72e69,SOC_2,B
ee2cebb72e69,SCI_1,A
ee2cebb72e69,ART_1,C
ee2cebb72e69,ART_2,B
ee2cebb72e69,MTH_1,C
ee2cebb72e69,SCI_2,A
ee3c4097880e,SCI_1,B
ee3c4097880e,SOC_1,A
ee3c4097880e,SOC_2,B
ee3c4097880e,MTH_1,B
ee3c4097880e,ART_1,A
ee3c4097880e,ART_2,C
ee3c4097880e,SOC_3,A
ee3c6b8c2d53,LANG_1,B
ee3c6b8c2d53,MTH_1,D
ee3c6b8c2d53,SCI_1,C
ee3c6b8c2d53,ART_1,A
ee3c6b8c2d53,SCI_2,B
ee3c6b8c2d53,SCI_3,D
ee3c6b8c2d53,SCI_4,F
ee422524cd68,ENG_1,B
ee422524cd68,SOC_1,C
ee422524cd68,SCI_1,B
ee422524cd68,LANG_1,A
ee422524cd68,ART_1,A
ee527a7447e7,SOC_1,C
ee527a7447e7,ART_1,C
ee527a7447e7,ART_2,B
ee527a7447e7,SOC_2,C
ee527a7447e7,MTH_1,D
ee527a7447e7,MTH_2,B
ee527a7447e7,LANG_1,B
ee5e6e0a6407,ART_1,B
ee5e6e0a6407,SCI_1,C
ee5e6e0a6407,ART_2,F
ee5e6e0a6407,SOC_1,A
ee5e6e0a6407,SCI_2,C
ee5e6e0a6407,ENG_1,C
ee5e6e0a6407,ART_3,B
ee60f042f842,SCI_1,C
ee60f042f842,ENG_1,B
ee60f042f842,SOC_1,A
ee60f042f842,LANG_1,B
ee60f042f842,MTH_1,B
ee60f042f842,SOC_2,A
ee60f042f842,ART_1,B
ee6af897ecb9,ENG_1,A
ee6af897ecb9,MTH_1,D
ee6af897ecb9,ENG_2,A
ee6af897ecb9,SOC_1,A
ee6af897ecb9,ART_1,A
ee6cbbe81f57,SOC_1,A
ee6cbbe81f57,ENG_1,B
ee6cbbe81f57,ART_1,C
ee6cbbe81f57,SOC_2,D
ee6cbbe81f57,MTH_1,F
ee6cbbe81f57,SCI_1,C
ee74bf3ad1e0,SCI_1,B
ee74bf3ad1e0,ENG_1,A
ee74bf3ad1e0,SCI_2,F
ee74bf3ad1e0,ENG_2,D
ee74bf3ad1e0,MTH_1,B
ee74bf3ad1e0,MTH_2,B
ee74bf3ad1e0,LANG_1,B
ee78dfaa23fd,SOC_1,A
ee78dfaa23fd,SOC_2,B
ee78dfaa23fd,MTH_1,A
ee78dfaa23fd,SCI_1,C
ee78dfaa23fd,SCI_2,A
ee78dfaa23fd,ART_1,B
ee79db527092,ENG_1,A
ee79db527092,SOC_1,C
ee79db527092,ENG_2,B
ee79db527092,SCI_1,A
ee79db527092,SOC_2,B
ee870e56dd14,SOC_1,A
ee870e56dd14,SOC_2,D
ee870e56dd14,MTH_1,B
ee870e56dd14,ART_1,F
ee870e56dd14,ENG_1,C
ee870e56dd14,MTH_2,C
ee870e56dd14,SCI_1,B
ee8a422ced2b,ART_1,B
ee8a422ced2b,ART_2,B
ee8a422ced2b,SOC_1,A
ee8a422ced2b,SCI_1,B
ee8a422ced2b,ENG_1,A
ee8a422ced2b,LANG_1,A
ee8c1476c3ce,ART_1,A
ee8c1476c3ce,ART_2,B
ee8c1476c3ce,LANG_1,F
ee8c1476c3ce,LANG_2,A
ee8c1476c3ce,ENG_1,A
ee8c1476c3ce,ENG_2,A
ee8c1476c3ce,SOC_1,B
ee93435f3d00,SOC_1,B
ee93435f3d00,ART_1,C
ee93435f3d00,SOC_2,B
ee93435f3d00,LANG_1,A
ee93435f3d00,SCI_1,A
ee948e92caa1,LANG_1,C
ee948e92caa1,SCI_1,A
ee948e92caa1,SOC_1,A
ee948e92caa1,LANG_2,B
ee948e92caa1,LANG_3,B
ee948e92caa1,LANG_4,A
ee990cf51c20,ENG_1,A
ee990cf51c20,ENG_2,A
ee990cf51c20,MTH_1,D
ee990cf51c20,ART_1,B
ee990cf51c20,ART_2,B
ee990cf51c20,LANG_1,B
ee990cf51c20,ENG_3,C
ee9a01492167,MTH_1,F
ee9a01492167,SOC_1,B
ee9a01492167,SCI_1,B
ee9a01492167,SCI_2,B
ee9a01492167,SOC_2,F
ee9a01492167,LANG_1,B
eea7cec29c6b,LANG_1,F
eea7cec29c6b,SOC_1,B
eea7cec29c6b,SOC_2,A
eea7cec29c6b,ENG_1,C
eea7cec29c6b,SOC_3,D
eeac81ea8a25,LANG_1,F
eeac81ea8a25,ART_1,A
eeac81ea8a25,LANG_2,A
eeac81ea8a25,LANG_3,B
eeac81ea8a25,ART_2,B
eeac81ea8a25,SCI_1,C
eeb1c42c3213,LANG_1,B
eeb1c42c3213,MTH_1,B
eeb1c42c3213,MTH_2,B
eeb1c42c3213,LANG_2,C
eeb1c42c3213,ENG_1,B
eeb1c42c3213,SCI_1,C
eebbb310faa5,SOC_1,C
eebbb310faa5,MTH_1,C
eebbb310faa5,SOC_2,A
eebbb310faa5,ENG_1,A
eebbb310faa5,MTH_2,B
eebbb310faa5,MTH_3,A
eecde5c52a54,ENG_1,D
eecde5c52a54,LANG_1,A
eecde5c52a54,LANG_2,C
eecde5c52a54,SOC_1,F
eecde5c52a54,SCI_1,B
eecde5c52a54,ENG_2,B
eed1b5d9d2cf,ENG_1,D
eed1b5d9d2cf,SOC_1,A
eed1b5d9d2cf,SCI_1,A
eed1b5d9d2cf,ART_1,A
eed2b1ffbc14,SOC_1,A
eed2b1ffbc14,MTH_1,D
eed2b1ffbc14,ART_1,B
eed2b1ffbc14,ENG_1,C
eed2b1ffbc14,MTH_2,B
eed2b1ffbc14,SCI_1,A
eed45699e92e,MTH_1,A
eed45699e92e,SOC_1,B
eed45699e92e,MTH_2,B
eed45699e92e,ART_1,A
eed45699e92e,ENG_1,A
eed7f9e810b9,SOC_1,C
eed7f9e810b9,SCI_1,B
eed7f9e810b9,SCI_2,B
eed7f9e810b9,ART_1,A
eed7f9e810b9,ENG_1,A
eed7f9e810b9,ENG_2,B
eed940f43833,SOC_1,C
eed940f43833,ART_1,C
eed940f43833,ENG_1,C
eed940f43833,ART_2,A
eed940f43833,LANG_1,B
eed940f43833,ENG_2,A
eee205f7edb9,LANG_1,B
eee205f7edb9,LANG_2,A
eee205f7edb9,SOC_1,A
eee205f7edb9,MTH_1,C
eee205f7edb9,SCI_1,B
eee528a6fd8e,SCI_1,B
eee528a6fd8e,SCI_2,A
eee528a6fd8e,MTH_1,C
eee528a6fd8e,SOC_1,A
eee528a6fd8e,SOC_2,D
eee528a6fd8e,SOC_3,C
eee528a6fd8e,SCI_3,B
eee871400f52,LANG_1,B
eee871400f52,ENG_1,F
eee871400f52,SOC_1,C
eee871400f52,MTH_1,F
eee871400f52,ENG_2,B
eefcdcd774d1,MTH_1,A
eefcdcd774d1,SOC_1,A
eefcdcd774d1,LANG_1,B
eefcdcd774d1,LANG_2,A
eefcdcd774d1,ENG_1,B
eefcdcd774d1,MTH_2,A
ef00b6500053,SOC_1,D
ef00b6500053,MTH_1,B
ef00b6500053,MTH_2,B
ef00b6500053,SOC_2,A
ef068b5bbec6,LANG_1,A
ef068b5bbec6,ART_1,B
ef068b5bbec6,ART_2,A
ef068b5bbec6,ENG_1,D
ef068b5bbec6,ENG_2,B
ef068b5bbec6,ENG_3,A
ef1f22f30cc6,SOC_1,B
ef1f22f30cc6,ENG_1,A
ef1f22f30cc6,LANG_1,B
ef1f22f30cc6,LANG_2,B
ef1f22f30cc6,ART_1,A
ef1f22f30cc6,LANG_3,C
ef1f22f30cc6,ART_2,A
ef24eb1f89fc,LANG_1,B
ef24eb1f89fc,SCI_1,C
ef24eb1f89fc,ENG_1,D
ef24eb1f89fc,SOC_1,C
ef24eb1f89fc,MTH_1,C
ef24eb1f89fc,LANG_2,A
ef24eb1f89fc,ART_1,C
ef2bb5bbee54,LANG_1,D
ef2bb5bbee54,ART_1,D
ef2bb5bbee54,ENG_1,C
ef2bb5bbee54,LANG_2,D
ef2bb5bbee54,SCI_1,A
ef2bb5bbee54,SCI_2,A
ef31ef5c2b6b,SOC_1,F
ef31ef5c2b6b,ART_1,C
ef31ef5c2b6b,LANG_1,B
ef31ef5c2b6b,LANG_2,B
ef31ef5c2b6b,ART_2,B
ef31ef5c2b6b,SOC_2,A
ef31ef5c2b6b,SOC_3,A
ef3d0f6a5503,SOC_1,B
ef3d0f6a5503,MTH_1,A
ef3d0f6a5503,SCI_1,B
ef3d0f6a5503,SOC_2,F
ef3d0f6a5503,LANG_1,A
ef3d0f6a5503,ART_1,A
ef3d0f6a5503,SOC_3,B
ef3eb94e3143,ENG_1,A
ef3eb94e3143,SCI_1,A
ef3eb94e3143,ENG_2,C
ef3eb94e3143,SOC_1,C
ef3eb94e3143,MTH_1,A
ef3eb94e3143,SCI_2,B
ef4305c477d0,SOC_1,D
ef4305c477d0,LANG_1,C
ef4305c477d0,SCI_1,A
